timestamp,dataset,depth,num_features,num_classes,num_samples_train,approach,optimizer,learning_rate,test_acc_mean,test_acc_std,test_ce_mean,test_ce_std,val_acc_mean,val_acc_std
2026-04-17T19:44:24.635943,wine,4,11,7,5197,sampler,adam,0.005,0.5003076910972595,0.0011512746669056677,1.9128413200378418,6.6897551277392915e-06,0.5313846111297608,0.0007536861866828991
2026-04-17T19:45:44.903553,wine,4,11,7,5197,sampler,adam,0.01,0.5003076910972595,0.002040991841885167,1.9128448724746705,1.051244806617618e-05,0.5326153755187988,0.0015073723733657982
2026-04-17T19:47:08.005702,wine,4,11,7,5197,sampler,adam,0.05,0.5006153762340546,0.0034538330277322313,1.912880301475525,5.860622567799265e-05,0.5338461399078369,0.0027520728381751573
2026-04-17T19:49:23.062998,wine,4,11,7,5197,sampler,adam,0.1,0.4975384533405304,0.005555520936978616,1.912967276573181,0.00010364329040708552,0.5353846073150634,0.009230774641050458
2026-04-17T19:51:24.046702,wine,4,11,7,5197,sampler,sgd,0.001,0.4356923043727875,0.0011512874109368188,1.915948748588562,0.001026171922076352,0.4430769205093384,0.001376049747104237
2026-04-17T19:52:41.338296,wine,4,11,7,5197,sampler,sgd,0.005,0.4356923043727875,0.0011512874109368188,1.9158211708068849,0.0010364175374155697,0.44276922941207886,0.0015073869734623982
2026-04-17T19:53:57.243202,wine,4,11,7,5197,sampler,sgd,0.01,0.4356923043727875,0.0011512874109368188,1.9156580448150635,0.0010410698941780263,0.4433846116065979,0.0022610731601452974
2026-04-17T19:55:45.216882,wine,4,11,7,5197,sampler,sgd,0.05,0.44953845739364623,0.02908304413504029,1.9143548488616944,0.0007360694155348,0.4563076853752136,0.029538464546203614
2026-04-17T19:57:09.481404,wine,4,11,7,5197,sampler,sgd,0.1,0.47876922488212587,0.02421598887799611,1.9134114503860473,0.00020977467841111342,0.49599999785423277,0.02900479463569426
2026-04-17T19:58:36.690117,wine,8,11,7,5197,ffnn_0layer,adam,0.001,0.4873846173286438,0.0015073869734623982,1.9154236793518067,5.395112701498029e-06,0.48615384101867676,0.0
2026-04-17T20:00:04.184249,wine,8,11,7,5197,ffnn_0layer,adam,0.005,0.48799999356269835,0.0022610699156822957,1.91541268825531,6.7390267149384374e-06,0.4867692232131958,0.0007536861866828991
2026-04-17T20:01:52.660013,wine,8,11,7,5197,ffnn_0layer,adam,0.01,0.4892307698726654,0.0041281314706114024,1.9154111385345458,1.1180382453729893e-05,0.4870769143104553,0.0007536861866828991
2026-04-17T20:03:21.257474,wine,8,11,7,5197,ffnn_0layer,adam,0.05,0.4907692313194275,0.005329386782562372,1.9154231309890748,1.7812181677390178e-05,0.48584615588188174,0.002983182631523445
2026-04-17T20:04:55.263912,wine,8,11,7,5197,ffnn_0layer,adam,0.1,0.49292307496070864,0.004625629299882113,1.9154507160186767,6.285002264771925e-05,0.4870769202709198,0.003964332652109719
2026-04-17T20:06:20.933176,wine,8,11,7,5197,ffnn_0layer,sgd,0.001,0.45138461589813234,0.007698458334156052,1.9175380229949952,0.00045315155923078765,0.46399999856948854,0.01346835100144637
2026-04-17T20:07:45.772902,wine,8,11,7,5197,ffnn_0layer,sgd,0.005,0.45200000405311586,0.008105810976869743,1.9175121307373046,0.00046428777694247647,0.46215384006500243,0.011821149685832207
2026-04-17T20:09:09.593831,wine,8,11,7,5197,ffnn_0layer,sgd,0.01,0.453846150636673,0.009281907681488564,1.9174807786941528,0.00047689186378430446,0.46307692527770994,0.012574045573135174
2026-04-17T20:10:33.607350,wine,8,11,7,5197,ffnn_0layer,sgd,0.05,0.4581538438796997,0.01205117377400673,1.917277717590332,0.0005121452033304059,0.4661538481712341,0.013270066486948758
2026-04-17T20:11:59.919333,wine,8,11,7,5197,ffnn_0layer,sgd,0.1,0.46584615111351013,0.012129479195660587,1.917023229598999,0.0003754201859075796,0.47630769610404966,0.0069894296480055886
2026-04-17T20:13:20.339448,wine,8,11,7,5197,sampler,adam,0.001,0.4867692232131958,0.0007536861866828991,1.9154348850250245,3.296390139141916e-06,0.48615384101867676,0.0
2026-04-17T20:14:39.775563,wine,8,11,7,5197,sampler,adam,0.005,0.48799999952316286,0.0011512874109368188,1.9154164791107178,7.023845330678579e-06,0.48799999952316286,0.0011512874109368188
2026-04-17T20:16:01.332341,wine,8,11,7,5197,sampler,adam,0.01,0.48799999356269835,0.0022610699156822957,1.91541268825531,6.7390267149384374e-06,0.4867692232131958,0.0007536861866828991
2026-04-17T20:20:04.369450,wine,8,11,7,5197,sampler,adam,0.05,0.490461540222168,0.0056232808693252615,1.9154186487197875,1.1713949057634616e-05,0.48738461136817934,0.00204100172620817
2026-04-17T20:22:53.679249,wine,8,11,7,5197,sampler,adam,0.1,0.4907692313194275,0.005329386782562372,1.9154231309890748,1.7812181677390178e-05,0.48584615588188174,0.002983182631523445
2026-04-17T20:24:16.603354,wine,8,11,7,5197,sampler,sgd,0.001,0.4381538450717926,0.0020409999290684233,1.9181734323501587,6.205000976155072e-05,0.44615384340286257,0.0016853044294020778
2026-04-17T20:25:37.478600,wine,8,11,7,5197,sampler,sgd,0.005,0.4381538450717926,0.0020409999290684233,1.9181694746017457,6.366099302964645e-05,0.44646153450012205,0.00204100172620817
2026-04-17T20:26:55.675909,wine,8,11,7,5197,sampler,sgd,0.01,0.4381538450717926,0.0020409999290684233,1.9181644439697265,6.577361505055799e-05,0.4467692255973816,0.0023025588918291887
2026-04-17T20:28:09.083802,wine,8,11,7,5197,sampler,sgd,0.05,0.43907691836357116,0.0023025588918291887,1.9181161880493165,8.67370067546206e-05,0.44646153450012205,0.00204100172620817
2026-04-17T20:29:22.559429,wine,8,11,7,5197,sampler,sgd,0.1,0.4396923065185547,0.002461528778076172,1.9180329084396361,0.00012747016276769144,0.4489230811595917,0.003818368675247212
2026-04-17T20:30:53.921242,wine,11,11,7,5197,ffnn_0layer,adam,0.001,0.5246153950691224,0.0019460282148913918,1.9104806900024414,9.148751856717143e-06,0.5458461523056031,0.0017941319865924362
2026-04-17T20:32:22.973271,wine,11,11,7,5197,ffnn_0layer,adam,0.005,0.5243077158927918,0.0011512746669056677,1.9104776620864867,2.0712990551552492e-05,0.5455384612083435,0.0012307643890380861
2026-04-17T20:33:52.272328,wine,11,11,7,5197,ffnn_0layer,adam,0.01,0.5258461594581604,0.002461549639728905,1.910486626625061,3.3356505982890166e-05,0.5440000057220459,0.0030147447467315965
2026-04-17T20:35:22.117154,wine,11,11,7,5197,ffnn_0layer,adam,0.05,0.5252307653427124,0.005018314780571396,1.9105228662490845,5.403774846525593e-05,0.5440000057220459,0.0028534098504452658
2026-04-17T20:36:52.510992,wine,11,11,7,5197,ffnn_0layer,adam,0.1,0.5264615416526794,0.0034263201806997608,1.9105741500854492,8.654701479204985e-05,0.5455384612083435,0.0034538240007170036
2026-04-17T20:38:18.780625,wine,11,11,7,5197,ffnn_0layer,sgd,0.001,0.47538461685180666,0.027261604274824797,1.9135557174682618,0.0008912261325392743,0.48276922702789304,0.03135443169989512
2026-04-17T20:39:44.383183,wine,11,11,7,5197,ffnn_0layer,sgd,0.005,0.47723076939582826,0.025004614143052262,1.9133658170700074,0.0007698190776747129,0.4830769240856171,0.030907381626535592
2026-04-17T20:41:09.940585,wine,11,11,7,5197,ffnn_0layer,sgd,0.01,0.47907692193984985,0.025159376589943584,1.9131452798843385,0.0006285661306133721,0.4873846173286438,0.028274225584811227
2026-04-17T20:42:37.182869,wine,11,11,7,5197,ffnn_0layer,sgd,0.05,0.5126153826713562,0.00979796198101219,1.9121750116348266,0.0004965968645465128,0.5076923251152039,0.00486504603386064
2026-04-17T20:44:03.305350,wine,11,11,7,5197,ffnn_0layer,sgd,0.1,0.5200000047683716,0.006153845787071432,1.9116704702377318,0.00039281836265670406,0.5172307610511779,0.0041737251089679316
2026-04-17T20:45:30.550389,wine,11,11,7,5197,sampler,adam,0.001,0.5252307891845703,0.0007536861866828991,1.9104889631271362,6.651835629452442e-06,0.5455384612083435,0.0007536861866828991
2026-04-17T20:46:58.231921,wine,11,11,7,5197,sampler,adam,0.005,0.5246153950691224,0.0016853153116926502,1.910475754737854,1.2908863471553687e-05,0.545230770111084,0.0015689229090850756
2026-04-17T20:48:27.396979,wine,11,11,7,5197,sampler,adam,0.01,0.5243077158927918,0.0011512746669056677,1.9104776859283448,2.0729203236005903e-05,0.5455384612083435,0.0012307643890380861
2026-04-17T20:49:53.968307,wine,11,11,7,5197,sampler,adam,0.05,0.528615391254425,0.002853409850445266,1.9104944944381714,1.729276103478517e-05,0.5458461523056031,0.000615382194519043
2026-04-17T20:51:23.149832,wine,11,11,7,5197,sampler,adam,0.1,0.5252307653427124,0.005018314780571396,1.9105228662490845,5.403774846525593e-05,0.5440000057220459,0.0028534098504452658
2026-04-17T20:52:45.570574,wine,11,11,7,5197,sampler,sgd,0.001,0.4412307679653168,0.0034263249980515252,1.9154417037963867,0.0006429266046861507,0.45076923370361327,0.00486504603386064
2026-04-17T20:54:10.271989,wine,11,11,7,5197,sampler,sgd,0.005,0.43999999165534975,0.0029190234736204018,1.9152836799621582,0.0006376202577572556,0.4492307722568512,0.0033706006970921553
2026-04-17T20:55:32.889608,wine,11,11,7,5197,sampler,sgd,0.01,0.4399999976158142,0.0021757046138293715,1.915083146095276,0.000622173633067174,0.4476923108100891,0.0021757130432154027
2026-04-17T20:56:53.682995,wine,11,11,7,5197,sampler,sgd,0.05,0.45353845953941346,0.018952451228939928,1.9136667013168336,0.0003123353127436187,0.45907692313194276,0.00915869678323534
2026-04-17T20:58:17.448556,wine,11,11,7,5197,sampler,sgd,0.1,0.5024615406990052,0.008233292505516887,1.9128326177597046,7.901851399749463e-05,0.5061538517475128,0.008313390953668403
2026-04-17T20:58:47.285440,yeast,4,8,10,1187,ffnn_0layer,adam,0.001,0.536912739276886,0.0,2.2760029315948485,6.0530152866916186e-06,0.4256756901741028,0.0
2026-04-17T20:59:16.427630,yeast,4,8,10,1187,ffnn_0layer,adam,0.005,0.5382550239562989,0.0026845693588256835,2.276066207885742,1.2460513152080272e-05,0.4243243396282196,0.0027027010917663576
2026-04-17T20:59:46.289215,yeast,4,8,10,1187,ffnn_0layer,adam,0.01,0.5382550239562989,0.0026845693588256835,2.276097822189331,3.2505608204304026e-05,0.4243243396282196,0.0027027010917663576
2026-04-17T21:00:16.804879,yeast,4,8,10,1187,ffnn_0layer,adam,0.05,0.5315436124801636,0.005022350269885099,2.2761083126068113,9.984352963531035e-05,0.40675677061080934,0.016769832224056893
2026-04-17T21:00:44.643490,yeast,4,8,10,1187,ffnn_0layer,adam,0.1,0.5328858971595765,0.013151629533002213,2.276329851150513,0.00037621341563235153,0.4054054141044617,0.025281476062641316
2026-04-17T21:01:13.531665,yeast,4,8,10,1187,ffnn_0layer,sgd,0.001,0.449664431810379,0.0663038345074431,2.2806021690368654,0.002894105650248243,0.37027027606964114,0.04387211378473802
2026-04-17T21:01:42.653339,yeast,4,8,10,1187,ffnn_0layer,sgd,0.005,0.449664431810379,0.0663038345074431,2.280547094345093,0.0028986948825625407,0.36891892552375793,0.04286148874485196
2026-04-17T21:02:12.896878,yeast,4,8,10,1187,ffnn_0layer,sgd,0.01,0.449664431810379,0.0663038345074431,2.2804762363433837,0.0029024295363917975,0.37027027606964114,0.0419572275131108
2026-04-17T21:02:42.358835,yeast,4,8,10,1187,ffnn_0layer,sgd,0.05,0.459060400724411,0.05704302910017021,2.2797890186309813,0.002795634741564214,0.3743243277072906,0.032149672640135726
2026-04-17T21:03:11.040440,yeast,4,8,10,1187,ffnn_0layer,sgd,0.1,0.514093953371048,0.053117747190473893,2.27829852104187,0.0020505385052526424,0.40675675868988037,0.049908613742341984
2026-04-17T21:03:38.811590,yeast,4,8,10,1187,sampler,adam,0.001,0.536912739276886,0.0,2.275830316543579,6.387792155626721e-05,0.4256756901741028,0.0
2026-04-17T21:04:09.213191,yeast,4,8,10,1187,sampler,adam,0.005,0.536912739276886,0.0,2.2760475635528565,9.632346650809723e-06,0.4256756901741028,0.0
2026-04-17T21:04:37.202324,yeast,4,8,10,1187,sampler,adam,0.01,0.5382550239562989,0.0026845693588256835,2.276066207885742,1.2460513152080272e-05,0.4243243396282196,0.0027027010917663576
2026-04-17T21:05:04.658168,yeast,4,8,10,1187,sampler,adam,0.05,0.5395973086357116,0.005369138717651367,2.2761184692382814,8.065590236111543e-05,0.4216216325759888,0.008108115196228026
2026-04-17T21:05:33.174015,yeast,4,8,10,1187,sampler,adam,0.1,0.5315436124801636,0.005022350269885099,2.2761083126068113,9.984352963531035e-05,0.40675677061080934,0.016769832224056893
2026-04-17T21:06:00.136309,yeast,4,8,10,1187,sampler,sgd,0.001,0.40671141147613527,0.013151620407937829,2.283356714248657,0.0009595113627521208,0.3445945978164673,0.012820036926908161
2026-04-17T21:06:26.591914,yeast,4,8,10,1187,sampler,sgd,0.005,0.40671141147613527,0.013151620407937829,2.2833084583282472,0.0009729360931147408,0.34594595432281494,0.01442848333980378
2026-04-17T21:06:52.366050,yeast,4,8,10,1187,sampler,sgd,0.01,0.40671141147613527,0.013151620407937829,2.2832454204559327,0.0009906466410233596,0.34594595432281494,0.01442848333980378
2026-04-17T21:07:19.154274,yeast,4,8,10,1187,sampler,sgd,0.05,0.41073825359344485,0.014331644505427952,2.282633590698242,0.0011891382642490202,0.3432432532310486,0.014428484456300425
2026-04-17T21:07:45.991677,yeast,4,8,10,1187,sampler,sgd,0.1,0.4778523504734039,0.0675689241395406,2.28152813911438,0.0016000294866531065,0.3918918967247009,0.05001826539594626
2026-04-17T21:08:13.600235,yeast,8,8,10,1187,ffnn_0layer,adam,0.001,0.5986577153205872,0.0026845693588256835,2.2723591327667236,1.9533452453708425e-05,0.558108115196228,0.003310104700948695
2026-04-17T21:08:42.964793,yeast,8,8,10,1187,ffnn_0layer,adam,0.005,0.6013422846794129,0.0032879125541167625,2.2724465847015383,2.9932842548462945e-05,0.5554054260253907,0.0027026891708374027
2026-04-17T21:09:11.203573,yeast,8,8,10,1187,ffnn_0layer,adam,0.01,0.5973154306411743,0.004244676855293505,2.2724633693695067,4.483116353935484e-05,0.5554054260253907,0.0027026891708374027
2026-04-17T21:09:40.486030,yeast,8,8,10,1187,ffnn_0layer,adam,0.05,0.5852349162101745,0.016107372442883718,2.2724709510803223,3.0203032726503594e-05,0.554054069519043,0.011306202711644092
2026-04-17T21:10:09.305758,yeast,8,8,10,1187,ffnn_0layer,adam,0.1,0.5812080502510071,0.021476510912187895,2.2727145195007323,0.00035598682273908425,0.5432432413101196,0.017927700768059173
2026-04-17T21:10:39.097681,yeast,8,8,10,1187,ffnn_0layer,sgd,0.001,0.4711409449577332,0.05841626690512676,2.2780809879302977,0.002858538651324029,0.47567569017410277,0.05806095165749732
2026-04-17T21:11:07.848162,yeast,8,8,10,1187,ffnn_0layer,sgd,0.005,0.472483229637146,0.057514869641119064,2.2779640197753905,0.0028510233876671144,0.47702703475952146,0.05415530624897761
2026-04-17T21:11:36.107486,yeast,8,8,10,1187,ffnn_0layer,sgd,0.01,0.4697986662387848,0.05599102105184374,2.2778114318847655,0.0028359908989462595,0.4756756842136383,0.049578209558318896
2026-04-17T21:12:05.034852,yeast,8,8,10,1187,ffnn_0layer,sgd,0.05,0.5302013516426086,0.0439071986269984,2.276297903060913,0.002628324662479264,0.5067567646503448,0.024548511595903755
2026-04-17T21:12:34.352356,yeast,8,8,10,1187,ffnn_0layer,sgd,0.1,0.5476510107517243,0.04017887603435048,2.2747539043426515,0.0027081251621930607,0.5121621668338776,0.026823549052322503
2026-04-17T21:13:03.987265,yeast,8,8,10,1187,sampler,adam,0.001,0.6040268540382385,0.0,2.272206449508667,4.443129645555371e-05,0.5540540814399719,0.0
2026-04-17T21:13:32.521432,yeast,8,8,10,1187,sampler,adam,0.005,0.5986577153205872,0.0026845693588256835,2.2724255561828612,1.5506081608007878e-05,0.5554054260253907,0.0027026891708374027
2026-04-17T21:14:00.539928,yeast,8,8,10,1187,sampler,adam,0.01,0.6013422846794129,0.0032879125541167625,2.2724465847015383,2.9932842548462945e-05,0.5554054260253907,0.0027026891708374027
2026-04-17T21:14:28.901657,yeast,8,8,10,1187,sampler,adam,0.05,0.5973154425621032,0.007351974210547496,2.2724477767944338,1.930301367392776e-05,0.5540540814399719,0.0
2026-04-17T21:14:56.400818,yeast,8,8,10,1187,sampler,adam,0.1,0.5852349162101745,0.016107372442883718,2.2724709510803223,3.0203032726503594e-05,0.554054069519043,0.011306202711644092
2026-04-17T21:15:22.771280,yeast,8,8,10,1187,sampler,sgd,0.001,0.4335570514202118,0.006844327590525407,2.281667375564575,0.0006251833711786701,0.43243244886398313,0.017619464600923864
2026-04-17T21:15:47.994071,yeast,8,8,10,1187,sampler,sgd,0.005,0.4335570514202118,0.006844327590525407,2.28161940574646,0.0006284190866718634,0.4310810983181,0.016769829342209264
2026-04-17T21:16:15.241234,yeast,8,8,10,1187,sampler,sgd,0.01,0.4335570514202118,0.006844327590525407,2.28155722618103,0.0006329965878612714,0.42972974181175233,0.018429981762775556
2026-04-17T21:16:45.396068,yeast,8,8,10,1187,sampler,sgd,0.05,0.43489933013916016,0.013688641153720751,2.2809722423553467,0.0007166043283593404,0.4297297358512878,0.017927698970912415
2026-04-17T21:17:11.620854,yeast,8,8,10,1187,sampler,sgd,0.1,0.4644295275211334,0.06344322593741711,2.2799424648284914,0.0010055820113201214,0.4472973048686981,0.026480966270940872
2026-04-17T21:17:26.227232,glass,4,9,6,171,ffnn_0layer,adam,0.001,0.618181836605072,0.05454544623692902,1.7464667558670044,0.0013730791068328953,0.4666666746139526,0.04665695200066282
2026-04-17T21:17:41.266346,glass,4,9,6,171,ffnn_0layer,adam,0.005,0.7272727489471436,0.0,1.7406999588012695,0.00028423844235027536,0.523809552192688,0.0
2026-04-17T21:17:55.762616,glass,4,9,6,171,ffnn_0layer,adam,0.01,0.7272727489471436,0.0,1.7404879331588745,0.00016644940003487972,0.523809552192688,0.0
2026-04-17T21:18:10.187598,glass,4,9,6,171,ffnn_0layer,adam,0.05,0.7272727489471436,0.0,1.7406105279922486,0.0002816026382233034,0.523809552192688,0.0
2026-04-17T21:18:24.367268,glass,4,9,6,171,ffnn_0layer,adam,0.1,0.736363661289215,0.018181824684143068,1.7403843879699707,0.00038624559353984836,0.523809552192688,0.0
2026-04-17T21:18:37.926668,glass,4,9,6,171,ffnn_0layer,sgd,0.001,0.5909090995788574,0.07606000111689483,1.7525212049484253,0.002946514361257594,0.3904762029647827,0.06998542840655113
2026-04-17T21:18:52.988591,glass,4,9,6,171,ffnn_0layer,sgd,0.005,0.5909090995788574,0.07606000111689483,1.7523701429367065,0.002957730613797782,0.3904762029647827,0.06998542840655113
2026-04-17T21:19:08.104668,glass,4,9,6,171,ffnn_0layer,sgd,0.01,0.5909090995788574,0.07606000111689483,1.7521857023239136,0.0029727853078270025,0.3904762029647827,0.06998542840655113
2026-04-17T21:19:22.815126,glass,4,9,6,171,ffnn_0layer,sgd,0.05,0.600000011920929,0.08813963701274703,1.750881600379944,0.003108460579046425,0.39047619700431824,0.046656944700613566
2026-04-17T21:19:36.958540,glass,4,9,6,171,ffnn_0layer,sgd,0.1,0.600000011920929,0.08813963701274703,1.7496431589126586,0.0032317060898461865,0.4095238149166107,0.03809523582458496
2026-04-17T21:19:51.091766,glass,4,9,6,171,sampler,adam,0.001,0.5636363863945008,0.03636364936828613,1.7488792896270753,0.0005604106647531206,0.4666666746139526,0.035634839688995945
2026-04-17T21:20:05.891594,glass,4,9,6,171,sampler,adam,0.005,0.6818181872367859,0.0,1.743038296699524,0.00027109389752574993,0.5523809790611267,0.023328472350306783
2026-04-17T21:20:20.010839,glass,4,9,6,171,sampler,adam,0.01,0.7272727489471436,0.0,1.7409554719924927,0.0004117016207432427,0.523809552192688,0.0
2026-04-17T21:20:35.305773,glass,4,9,6,171,sampler,adam,0.05,0.7272727489471436,0.0,1.7405339241027833,0.00026990105088372195,0.523809552192688,0.0
2026-04-17T21:20:49.309679,glass,4,9,6,171,sampler,adam,0.1,0.7272727489471436,0.0,1.7406105041503905,0.00028165193542308535,0.523809552192688,0.0
2026-04-17T21:21:06.805170,glass,4,9,6,171,sampler,sgd,0.001,0.5636363863945008,0.03636364936828613,1.752122688293457,0.0006435387052931618,0.380952388048172,0.03011692830173279
2026-04-17T21:21:26.659907,glass,4,9,6,171,sampler,sgd,0.005,0.5636363863945008,0.03636364936828613,1.7520759105682373,0.0006466288251457379,0.380952388048172,0.03011692830173279
2026-04-17T21:22:21.439038,glass,4,9,6,171,sampler,sgd,0.01,0.5636363863945008,0.03636364936828613,1.7520181655883789,0.0006503278057576487,0.380952388048172,0.03011692830173279
2026-04-17T21:25:07.295276,glass,4,9,6,171,sampler,sgd,0.05,0.5636363863945008,0.03636364936828613,1.7515846967697144,0.000672637748570041,0.380952388048172,0.03011692830173279
2026-04-17T21:27:11.785643,glass,4,9,6,171,sampler,sgd,0.1,0.5454545676708221,0.04979296669827774,1.7511066675186158,0.0006803686522336688,0.380952388048172,0.03011692830173279
2026-04-17T21:28:19.237915,glass,8,9,6,171,ffnn_0layer,adam,0.001,0.7636363983154297,0.018181824684143068,1.7291630506515503,0.0007888761289508678,0.4857142984867096,0.03563484287499822
2026-04-17T21:28:45.879955,glass,8,9,6,171,ffnn_0layer,adam,0.005,0.7727273106575012,0.0,1.7266595125198365,0.00012772938881436786,0.4761904776096344,0.0
2026-04-17T21:29:16.435935,glass,8,9,6,171,ffnn_0layer,adam,0.01,0.7727273106575012,0.0,1.7270926475524901,9.129698989878732e-05,0.4761904776096344,0.0
2026-04-17T21:29:34.989461,glass,8,9,6,171,ffnn_0layer,adam,0.05,0.7727273106575012,0.0,1.7276551008224488,0.0003804366652177361,0.46666666865348816,0.01904761791229248
2026-04-17T21:29:53.758647,glass,8,9,6,171,ffnn_0layer,adam,0.1,0.7727273106575012,0.0,1.7275295495986938,0.0005981788133919407,0.4571428596973419,0.023328472350306783
2026-04-17T21:30:08.356033,glass,8,9,6,171,ffnn_0layer,sgd,0.001,0.7000000238418579,0.0738549033917909,1.7339066505432128,0.0014880047285946575,0.47619048953056337,0.06023387073994843
2026-04-17T21:30:22.752882,glass,8,9,6,171,ffnn_0layer,sgd,0.005,0.7000000238418579,0.0738549033917909,1.7338572978973388,0.0015058002623931062,0.47619048953056337,0.06023387073994843
2026-04-17T21:30:36.696068,glass,8,9,6,171,ffnn_0layer,sgd,0.01,0.7000000238418579,0.0738549033917909,1.733796977996826,0.0015270613030536036,0.47619048953056337,0.06023387073994843
2026-04-17T21:30:52.057994,glass,8,9,6,171,ffnn_0layer,sgd,0.05,0.7090909361839295,0.07385490192442562,1.733355712890625,0.0016531527975830297,0.4666666805744171,0.06998543083990064
2026-04-17T21:31:06.304150,glass,8,9,6,171,ffnn_0layer,sgd,0.1,0.7272727608680725,0.08131157190545049,1.732885980606079,0.0017291829528014633,0.47619048953056337,0.07968191678778319
2026-04-17T21:31:20.548229,glass,8,9,6,171,sampler,adam,0.001,0.600000011920929,0.034015053829211106,1.7358449935913085,0.0023435812727156478,0.4380952477455139,0.055532881078887104
2026-04-17T21:31:34.148924,glass,8,9,6,171,sampler,adam,0.005,0.7727273106575012,0.0,1.7260761260986328,0.0003832907202833968,0.4761904776096344,0.0
2026-04-17T21:31:50.522239,glass,8,9,6,171,sampler,adam,0.01,0.7727273106575012,0.0,1.7265438556671142,7.751327182784539e-05,0.4761904776096344,0.0
2026-04-17T21:32:04.237608,glass,8,9,6,171,sampler,adam,0.05,0.7727273106575012,0.0,1.72737398147583,0.0002926370987543117,0.4761904776096344,0.0
2026-04-17T21:32:18.274638,glass,8,9,6,171,sampler,adam,0.1,0.7727273106575012,0.0,1.727655029296875,0.0003803676645139614,0.46666666865348816,0.01904761791229248
2026-04-17T21:32:31.714175,glass,8,9,6,171,sampler,sgd,0.001,0.6181818127632142,0.036363625526428224,1.740578579902649,0.0026502565344066835,0.380952388048172,0.042591768461328616
2026-04-17T21:32:44.707199,glass,8,9,6,171,sampler,sgd,0.005,0.6181818127632142,0.036363625526428224,1.7405236482620239,0.00265035975005341,0.380952388048172,0.042591768461328616
2026-04-17T21:32:57.725344,glass,8,9,6,171,sampler,sgd,0.01,0.6181818127632142,0.036363625526428224,1.740455722808838,0.0026504729148145514,0.380952388048172,0.042591768461328616
2026-04-17T21:33:23.196834,glass,8,9,6,171,sampler,sgd,0.05,0.6181818127632142,0.036363625526428224,1.7399307489395142,0.002643455317732652,0.380952388048172,0.042591768461328616
2026-04-17T21:34:04.167691,glass,8,9,6,171,sampler,sgd,0.1,0.6181818127632142,0.036363625526428224,1.739322304725647,0.0026204069023751967,0.380952388048172,0.042591768461328616
2026-04-17T21:34:18.911120,glass,9,9,6,171,ffnn_0layer,adam,0.001,0.7545454859733581,0.022268096534445222,1.7270915746688842,0.0018926808174328652,0.5047619223594666,0.023328486950403383
2026-04-17T21:34:54.063665,glass,9,9,6,171,ffnn_0layer,adam,0.005,0.7727273106575012,0.0,1.724912166595459,9.438208328073878e-05,0.4761904776096344,0.0
2026-04-17T21:35:09.271512,glass,9,9,6,171,ffnn_0layer,adam,0.01,0.7727273106575012,0.0,1.7255465030670165,0.0001086268223531312,0.4761904776096344,0.0
2026-04-17T21:35:28.174969,glass,9,9,6,171,ffnn_0layer,adam,0.05,0.7727273106575012,0.0,1.7258386135101318,0.0004959750683826218,0.4761904776096344,0.0
2026-04-17T21:35:44.185134,glass,9,9,6,171,ffnn_0layer,adam,0.1,0.7727273106575012,0.0,1.7254740953445435,0.0005040993088499973,0.4761904776096344,0.0
2026-04-17T21:36:05.958809,glass,9,9,6,171,ffnn_0layer,sgd,0.001,0.6636363744735718,0.06165755329043765,1.7326465845108032,0.002346776312343185,0.4571428656578064,0.0645936211885862
2026-04-17T21:36:22.331225,glass,9,9,6,171,ffnn_0layer,sgd,0.005,0.6636363744735718,0.06165755329043765,1.732598066329956,0.002332584045896342,0.4571428656578064,0.0645936211885862
2026-04-17T21:36:38.898865,glass,9,9,6,171,ffnn_0layer,sgd,0.01,0.6636363744735718,0.06165755329043765,1.7325381994247437,0.0023151315401121583,0.4571428656578064,0.0645936211885862
2026-04-17T21:36:54.795653,glass,9,9,6,171,ffnn_0layer,sgd,0.05,0.6727272868156433,0.06030227430699824,1.7320906162261962,0.0021855335439601538,0.4666666746139526,0.04665695200066282
2026-04-17T21:37:14.397627,glass,9,9,6,171,ffnn_0layer,sgd,0.1,0.6909090995788574,0.05300867254687453,1.7315886735916137,0.0020384011708343827,0.4666666746139526,0.04665695200066282
2026-04-17T21:37:38.284889,glass,9,9,6,171,sampler,adam,0.001,0.6545454621315002,0.0616575462598553,1.73399760723114,0.003027605664506911,0.4571428656578064,0.048562095893722984
2026-04-17T21:37:52.087717,glass,9,9,6,171,sampler,adam,0.005,0.7727273106575012,0.0,1.7238307476043702,0.0004897119042471554,0.4761904776096344,0.0
2026-04-17T21:38:06.705390,glass,9,9,6,171,sampler,adam,0.01,0.7727273106575012,0.0,1.7247018337249755,0.00012764015581759149,0.4761904776096344,0.0
2026-04-17T21:38:21.175499,glass,9,9,6,171,sampler,adam,0.05,0.7727273106575012,0.0,1.725829529762268,0.00037521908614002414,0.4761904776096344,0.0
2026-04-17T21:38:34.186201,glass,9,9,6,171,sampler,adam,0.1,0.7727273106575012,0.0,1.7258382320404053,0.0004965733355184649,0.4761904776096344,0.0
2026-04-17T21:38:47.316043,glass,9,9,6,171,sampler,sgd,0.001,0.6454545497894287,0.06030227071270186,1.739351010322571,0.0028302875531224284,0.380952388048172,0.042591768461328616
2026-04-17T21:39:01.836543,glass,9,9,6,171,sampler,sgd,0.005,0.6454545497894287,0.06030227071270186,1.7392966032028199,0.002836239403633283,0.380952388048172,0.042591768461328616
