dataset,depth,approach,optimizer,learning_rate,run_idx,seed,test_acc,test_ce,val_acc,val_ce
banknote,4,ffnn_0layer,sgd,0.01,4,1402,0.9275362491607666,0.5860280394554138,0.9051094651222229,0.58298259973526
banknote,4,ffnn_0layer,sgd,0.01,5,1444,0.8695652484893799,0.6038370728492737,0.8321167826652527,0.6001760363578796
banknote,4,ffnn_0layer,sgd,0.05,1,1276,0.8840579986572266,0.6017740964889526,0.8467153310775757,0.5979282259941101
banknote,4,ffnn_0layer,sgd,0.05,2,1318,0.9130434989929199,0.5845263600349426,0.8905109167098999,0.5855168700218201
banknote,4,ffnn_0layer,sgd,0.05,3,1360,0.9130434989929199,0.584592878818512,0.8905109167098999,0.5846638083457947
banknote,4,ffnn_0layer,sgd,0.05,4,1402,0.9202898740768433,0.5811387300491333,0.9124087691307068,0.5777947306632996
banknote,4,ffnn_0layer,sgd,0.05,5,1444,0.8768116235733032,0.602147102355957,0.8540145754814148,0.5981824994087219
banknote,4,ffnn_0layer,sgd,0.1,1,1276,0.8913043737411499,0.5996008515357971,0.8613138794898987,0.5961460471153259
banknote,4,ffnn_0layer,sgd,0.1,2,1318,0.9130434989929199,0.5843298435211182,0.8905109167098999,0.5849413871765137
banknote,4,ffnn_0layer,sgd,0.1,3,1360,0.9130434989929199,0.5843958258628845,0.8905109167098999,0.5841280221939087
banknote,4,ffnn_0layer,sgd,0.1,4,1402,0.9420289993286133,0.5801736116409302,0.9270073175430298,0.5762885808944702
banknote,4,ffnn_0layer,sgd,0.1,5,1444,0.8913043737411499,0.5997036695480347,0.8613138794898987,0.5966889262199402
banknote,4,sampler,adam,0.001,1,1276,0.9202898740768433,0.5840200185775757,0.9051094651222229,0.5808167457580566
banknote,4,sampler,adam,0.001,2,1318,0.9130434989929199,0.5819178819656372,0.9124087691307068,0.5788781642913818
banknote,4,sampler,adam,0.001,3,1360,0.9202898740768433,0.5840442776679993,0.9051094651222229,0.5806899070739746
banknote,4,sampler,adam,0.001,4,1402,0.9202898740768433,0.584020733833313,0.9051094651222229,0.5807377696037292
banknote,4,sampler,adam,0.001,5,1444,0.9275362491607666,0.5839118361473083,0.9051094651222229,0.5808359980583191
banknote,4,sampler,adam,0.005,1,1276,0.9420289993286133,0.5795997977256775,0.9489051103591919,0.5744972229003906
banknote,4,sampler,adam,0.005,2,1318,0.9420289993286133,0.5796703696250916,0.9489051103591919,0.5744903683662415
banknote,4,sampler,adam,0.005,3,1360,0.9420289993286133,0.5795578956604004,0.9489051103591919,0.5744049549102783
banknote,4,sampler,adam,0.005,4,1402,0.9420289993286133,0.5797046422958374,0.9489051103591919,0.57452392578125
banknote,4,sampler,adam,0.005,5,1444,0.9420289993286133,0.5795935988426208,0.9489051103591919,0.5745158791542053
banknote,4,sampler,adam,0.01,1,1276,0.9420289993286133,0.579604983329773,0.9489051103591919,0.5744872689247131
banknote,4,sampler,adam,0.01,2,1318,0.9420289993286133,0.5797126293182373,0.9489051103591919,0.5744723677635193
banknote,4,sampler,adam,0.01,3,1360,0.9420289993286133,0.5795687437057495,0.9489051103591919,0.5743418335914612
banknote,4,sampler,adam,0.01,4,1402,0.9420289993286133,0.5797383189201355,0.9489051103591919,0.574550211429596
banknote,4,sampler,adam,0.01,5,1444,0.9492753744125366,0.5795831680297852,0.9489051103591919,0.5745148062705994
banknote,4,sampler,adam,0.05,1,1276,0.9420289993286133,0.5793973803520203,0.9343065619468689,0.5745022892951965
banknote,4,sampler,adam,0.05,2,1318,0.9420289993286133,0.5798332691192627,0.9489051103591919,0.5743761658668518
banknote,4,sampler,adam,0.05,3,1360,0.9420289993286133,0.579613983631134,0.9489051103591919,0.5744075775146484
banknote,4,sampler,adam,0.05,4,1402,0.9492753744125366,0.5798030495643616,0.941605806350708,0.5749431252479553
banknote,4,sampler,adam,0.05,5,1444,0.9420289993286133,0.5797625780105591,0.941605806350708,0.5746579766273499
banknote,4,sampler,adam,0.1,1,1276,0.9275362491607666,0.579736590385437,0.9270073175430298,0.5751287937164307
banknote,4,sampler,adam,0.1,2,1318,0.9420289993286133,0.5794704556465149,0.9489051103591919,0.5749128460884094
banknote,4,sampler,adam,0.1,3,1360,0.9420289993286133,0.5805355310440063,0.941605806350708,0.575180172920227
banknote,4,sampler,adam,0.1,4,1402,0.9420289993286133,0.5801746249198914,0.941605806350708,0.5748981833457947
banknote,4,sampler,adam,0.1,5,1444,0.9347826242446899,0.5805363655090332,0.9489051103591919,0.5748183131217957
banknote,4,sampler,sgd,0.001,1,1276,0.8260869979858398,0.626126229763031,0.8175182342529297,0.6195865273475647
banknote,4,sampler,sgd,0.001,2,1318,0.8768116235733032,0.6177436709403992,0.8686131238937378,0.6138952970504761
banknote,4,sampler,sgd,0.001,3,1360,0.8913043737411499,0.5965335965156555,0.8832116723060608,0.5940247774124146
banknote,4,sampler,sgd,0.001,4,1402,0.8985507488250732,0.5962343811988831,0.8759124279022217,0.5944907069206238
banknote,4,sampler,sgd,0.001,5,1444,0.8985507488250732,0.6044967770576477,0.8759124279022217,0.6016353368759155
banknote,4,sampler,sgd,0.005,1,1276,0.8623188734054565,0.6185216903686523,0.8394160270690918,0.6128422021865845
banknote,4,sampler,sgd,0.005,2,1318,0.8768116235733032,0.6109662652015686,0.8467153310775757,0.6085985898971558
banknote,4,sampler,sgd,0.005,3,1360,0.8913043737411499,0.5936344265937805,0.8832116723060608,0.591133713722229
banknote,4,sampler,sgd,0.005,4,1402,0.9130434989929199,0.5949751138687134,0.8905109167098999,0.5930725336074829
banknote,4,sampler,sgd,0.005,5,1444,0.8985507488250732,0.5995190143585205,0.8832116723060608,0.5971972942352295
banknote,4,sampler,sgd,0.01,1,1276,0.8768116235733032,0.6093197464942932,0.8686131238937378,0.6049171090126038
banknote,4,sampler,sgd,0.01,2,1318,0.8768116235733032,0.6045488119125366,0.8467153310775757,0.6035357713699341
banknote,4,sampler,sgd,0.01,3,1360,0.8985507488250732,0.5910775661468506,0.8759124279022217,0.5883694887161255
banknote,4,sampler,sgd,0.01,4,1402,0.9202898740768433,0.5934343934059143,0.8905109167098999,0.5912377238273621
banknote,4,sampler,sgd,0.01,5,1444,0.8913043737411499,0.5950592756271362,0.8832116723060608,0.5929206609725952
banknote,4,sampler,sgd,0.05,1,1276,0.8985507488250732,0.5856325030326843,0.8905109167098999,0.5818035006523132
banknote,4,sampler,sgd,0.05,2,1318,0.8985507488250732,0.5883361101150513,0.8905109167098999,0.5869374871253967
banknote,4,sampler,sgd,0.05,3,1360,0.8985507488250732,0.5846704244613647,0.8978102207183838,0.580787718296051
banknote,4,sampler,sgd,0.05,4,1402,0.9130434989929199,0.5853651165962219,0.9051094651222229,0.5814586281776428
banknote,4,sampler,sgd,0.05,5,1444,0.8985507488250732,0.5851947665214539,0.8978102207183838,0.5815657377243042
banknote,4,sampler,sgd,0.1,1,1276,0.9202898740768433,0.583899736404419,0.9051094651222229,0.5800248384475708
banknote,4,sampler,sgd,0.1,2,1318,0.8985507488250732,0.583749532699585,0.8978102207183838,0.5813419222831726
banknote,4,sampler,sgd,0.1,3,1360,0.9202898740768433,0.583840548992157,0.9051094651222229,0.5800959467887878
banknote,4,sampler,sgd,0.1,4,1402,0.9202898740768433,0.584057092666626,0.9051094651222229,0.580264687538147
banknote,4,sampler,sgd,0.1,5,1444,0.9202898740768433,0.5841054320335388,0.9051094651222229,0.580590546131134
wine,4,ffnn_0layer,adam,0.001,1,1276,0.5,1.912844181060791,0.5292307734489441,1.9115557670593262
wine,4,ffnn_0layer,adam,0.001,2,1318,0.5015384554862976,1.9128401279449463,0.5323076844215393,1.9115532636642456
wine,4,ffnn_0layer,adam,0.001,3,1360,0.5,1.912854552268982,0.5338461399078369,1.9115643501281738
wine,4,ffnn_0layer,adam,0.001,4,1402,0.5,1.9128388166427612,0.5307692289352417,1.9115502834320068
wine,4,ffnn_0layer,adam,0.001,5,1444,0.5,1.912842869758606,0.5323076844215393,1.911559820175171
wine,4,ffnn_0layer,adam,0.005,1,1276,0.5,1.9128552675247192,0.5353845953941345,1.911570429801941
wine,4,ffnn_0layer,adam,0.005,2,1318,0.5030769109725952,1.9128280878067017,0.5323076844215393,1.911548376083374
wine,4,ffnn_0layer,adam,0.005,3,1360,0.5,1.9128562211990356,0.5307692289352417,1.9115656614303589
wine,4,ffnn_0layer,adam,0.005,4,1402,0.5015384554862976,1.9128389358520508,0.5323076844215393,1.9115525484085083
wine,4,ffnn_0layer,adam,0.005,5,1444,0.4969230890274048,1.9128457307815552,0.5323076844215393,1.9115711450576782
wine,4,ffnn_0layer,adam,0.01,1,1276,0.5,1.9128741025924683,0.5353845953941345,1.9115887880325317
wine,4,ffnn_0layer,adam,0.01,2,1318,0.5030769109725952,1.9128111600875854,0.5323076844215393,1.9115463495254517
wine,4,ffnn_0layer,adam,0.01,3,1360,0.5061538219451904,1.9129490852355957,0.5353845953941345,1.9116902351379395
wine,4,ffnn_0layer,adam,0.01,4,1402,0.5061538219451904,1.9128656387329102,0.5400000214576721,1.9115920066833496
wine,4,ffnn_0layer,adam,0.01,5,1444,0.4953846037387848,1.9128650426864624,0.5276923179626465,1.9115850925445557
wine,4,ffnn_0layer,adam,0.05,1,1276,0.4938461482524872,1.9130669832229614,0.5307692289352417,1.911833643913269
wine,4,ffnn_0layer,adam,0.05,2,1318,0.49076923727989197,1.9130985736846924,0.5215384364128113,1.9120049476623535
wine,4,ffnn_0layer,adam,0.05,3,1360,0.5061538219451904,1.9128888845443726,0.5400000214576721,1.9117121696472168
wine,4,ffnn_0layer,adam,0.05,4,1402,0.5015384554862976,1.9129570722579956,0.5353845953941345,1.911799669265747
wine,4,ffnn_0layer,adam,0.05,5,1444,0.4953846037387848,1.9128248691558838,0.5492307543754578,1.9115111827850342
wine,4,ffnn_0layer,adam,0.1,1,1276,0.4938461482524872,1.913090467453003,0.5230769515037537,1.911998987197876
wine,4,ffnn_0layer,adam,0.1,2,1318,0.5015384554862976,1.9129753112792969,0.5276923179626465,1.9118375778198242
wine,4,ffnn_0layer,adam,0.1,3,1360,0.5015384554862976,1.912898302078247,0.5353845953941345,1.9116978645324707
wine,4,ffnn_0layer,adam,0.1,4,1402,0.5061538219451904,1.9129925966262817,0.5292307734489441,1.9118913412094116
wine,4,ffnn_0layer,adam,0.1,5,1444,0.4984615445137024,1.9129334688186646,0.5323076844215393,1.9117861986160278
wine,4,ffnn_0layer,sgd,0.001,1,1276,0.435384601354599,1.915052056312561,0.4415384531021118,1.914444088935852
wine,4,ffnn_0layer,sgd,0.001,2,1318,0.435384601354599,1.9145100116729736,0.4415384531021118,1.913735032081604
wine,4,ffnn_0layer,sgd,0.001,3,1360,0.435384601354599,1.9163622856140137,0.44769230484962463,1.9159473180770874
wine,4,ffnn_0layer,sgd,0.001,4,1402,0.48923078179359436,1.9132376909255981,0.5169230699539185,1.9121628999710083
wine,4,ffnn_0layer,sgd,0.001,5,1444,0.435384601354599,1.9152896404266357,0.4415384531021118,1.914731502532959
wine,4,ffnn_0layer,sgd,0.005,1,1276,0.435384601354599,1.9147378206253052,0.4415384531021118,1.9140653610229492
wine,4,ffnn_0layer,sgd,0.005,2,1318,0.435384601354599,1.9142690896987915,0.4415384531021118,1.9134293794631958
wine,4,ffnn_0layer,sgd,0.005,3,1360,0.435384601354599,1.9160584211349487,0.44769230484962463,1.915608286857605
wine,4,ffnn_0layer,sgd,0.005,4,1402,0.48923078179359436,1.9132226705551147,0.5169230699539185,1.9121456146240234
wine,4,ffnn_0layer,sgd,0.005,5,1444,0.435384601354599,1.9149583578109741,0.4415384531021118,1.9143356084823608
wine,4,ffnn_0layer,sgd,0.01,1,1276,0.435384601354599,1.9143892526626587,0.4415384531021118,1.9136390686035156
wine,4,ffnn_0layer,sgd,0.01,2,1318,0.4384615421295166,1.9140129089355469,0.4399999976158142,1.913103461265564
wine,4,ffnn_0layer,sgd,0.01,3,1360,0.435384601354599,1.9156383275985718,0.4415384531021118,1.9151246547698975
wine,4,ffnn_0layer,sgd,0.01,4,1402,0.48923078179359436,1.9132063388824463,0.5169230699539185,1.912126898765564
wine,4,ffnn_0layer,sgd,0.01,5,1444,0.435384601354599,1.9145811796188354,0.4415384531021118,1.9138773679733276
wine,4,ffnn_0layer,sgd,0.05,1,1276,0.4953846037387848,1.9131972789764404,0.5123077034950256,1.9121707677841187
wine,4,ffnn_0layer,sgd,0.05,2,1318,0.4923076927661896,1.9132369756698608,0.5215384364128113,1.9121179580688477
wine,4,ffnn_0layer,sgd,0.05,3,1360,0.4769230782985687,1.9134293794631958,0.4923076927661896,1.9123505353927612
wine,4,ffnn_0layer,sgd,0.05,4,1402,0.48923078179359436,1.9131404161453247,0.5169230699539185,1.9120594263076782
wine,4,ffnn_0layer,sgd,0.05,5,1444,0.5015384554862976,1.9132263660430908,0.5092307925224304,1.912203311920166
wine,4,ffnn_0layer,sgd,0.1,1,1276,0.4923076927661896,1.913091778755188,0.5215384364128113,1.9120548963546753
wine,4,ffnn_0layer,sgd,0.1,2,1318,0.4923076927661896,1.9131711721420288,0.5215384364128113,1.9120500087738037
wine,4,ffnn_0layer,sgd,0.1,3,1360,0.4938461482524872,1.913165807723999,0.5230769515037537,1.9120128154754639
wine,4,ffnn_0layer,sgd,0.1,4,1402,0.48923078179359436,1.913117527961731,0.5169230699539185,1.9120453596115112
wine,4,ffnn_0layer,sgd,0.1,5,1444,0.4923076927661896,1.9130980968475342,0.5215384364128113,1.9120604991912842
wine,4,sampler,adam,0.001,1,1276,0.5,1.9128531217575073,0.5307692289352417,1.9115633964538574
wine,4,sampler,adam,0.001,2,1318,0.5,1.9128490686416626,0.5307692289352417,1.9115616083145142
wine,4,sampler,adam,0.001,3,1360,0.4984615445137024,1.91286039352417,0.5338461399078369,1.9115711450576782
wine,4,sampler,adam,0.001,4,1402,0.5,1.9128483533859253,0.5323076844215393,1.9115580320358276
wine,4,sampler,adam,0.001,5,1444,0.4984615445137024,1.9128562211990356,0.5323076844215393,1.9115692377090454
wine,4,sampler,adam,0.005,1,1276,0.5015384554862976,1.9128453731536865,0.5307692289352417,1.9115594625473022
wine,4,sampler,adam,0.005,2,1318,0.5015384554862976,1.9128361940383911,0.5323076844215393,1.9115514755249023
wine,4,sampler,adam,0.005,3,1360,0.4984615445137024,1.9128526449203491,0.5323076844215393,1.9115619659423828
wine,4,sampler,adam,0.005,4,1402,0.5,1.9128358364105225,0.5307692289352417,1.9115495681762695
wine,4,sampler,adam,0.005,5,1444,0.5,1.9128365516662598,0.5307692289352417,1.911559820175171
wine,4,sampler,adam,0.01,1,1276,0.5,1.9128551483154297,0.5353845953941345,1.911570429801941
wine,4,sampler,adam,0.01,2,1318,0.5030769109725952,1.9128280878067017,0.5323076844215393,1.911548376083374
wine,4,sampler,adam,0.01,3,1360,0.5,1.9128562211990356,0.5307692289352417,1.9115656614303589
wine,4,sampler,adam,0.01,4,1402,0.5015384554862976,1.9128389358520508,0.5323076844215393,1.9115525484085083
wine,4,sampler,adam,0.01,5,1444,0.4969230890274048,1.9128459692001343,0.5323076844215393,1.9115711450576782
wine,4,sampler,adam,0.05,1,1276,0.5,1.9129250049591064,0.5353845953941345,1.9116443395614624
wine,4,sampler,adam,0.05,2,1318,0.5,1.9128309488296509,0.5292307734489441,1.9115859270095825
wine,4,sampler,adam,0.05,3,1360,0.5061538219451904,1.912824273109436,0.5369230508804321,1.9115519523620605
wine,4,sampler,adam,0.05,4,1402,0.4953846037387848,1.9129729270935059,0.5323076844215393,1.9117826223373413
wine,4,sampler,adam,0.05,5,1444,0.5015384554862976,1.9128483533859253,0.5353845953941345,1.9115508794784546
wine,4,sampler,adam,0.1,1,1276,0.4938461482524872,1.9130669832229614,0.5307692289352417,1.911833643913269
wine,4,sampler,adam,0.1,2,1318,0.49076923727989197,1.9130985736846924,0.5215384364128113,1.9120049476623535
wine,4,sampler,adam,0.1,3,1360,0.5061538219451904,1.9128888845443726,0.5400000214576721,1.9117121696472168
wine,4,sampler,adam,0.1,4,1402,0.5015384554862976,1.9129570722579956,0.5353845953941345,1.911799669265747
wine,4,sampler,adam,0.1,5,1444,0.4953846037387848,1.9128248691558838,0.5492307543754578,1.9115111827850342
wine,4,sampler,sgd,0.001,1,1276,0.436923086643219,1.9168100357055664,0.4446153938770294,1.9164183139801025
wine,4,sampler,sgd,0.001,2,1318,0.4338461458683014,1.914293885231018,0.4415384531021118,1.9135105609893799
wine,4,sampler,sgd,0.001,3,1360,0.436923086643219,1.9171268939971924,0.4446153938770294,1.9167304039001465
wine,4,sampler,sgd,0.001,4,1402,0.435384601354599,1.9161581993103027,0.4430769085884094,1.9157147407531738
wine,4,sampler,sgd,0.001,5,1444,0.435384601354599,1.9153547286987305,0.4415384531021118,1.9147922992706299
wine,4,sampler,sgd,0.005,1,1276,0.436923086643219,1.9166960716247559,0.4446153938770294,1.9162999391555786
wine,4,sampler,sgd,0.005,2,1318,0.4338461458683014,1.9141825437545776,0.4415384531021118,1.9133706092834473
wine,4,sampler,sgd,0.005,3,1360,0.436923086643219,1.917040228843689,0.4446153938770294,1.9166449308395386
wine,4,sampler,sgd,0.005,4,1402,0.435384601354599,1.9160000085830688,0.4415384531021118,1.9155374765396118
wine,4,sampler,sgd,0.005,5,1444,0.435384601354599,1.9151870012283325,0.4415384531021118,1.9145928621292114
wine,4,sampler,sgd,0.01,1,1276,0.436923086643219,1.9165394306182861,0.446153849363327,1.9161344766616821
wine,4,sampler,sgd,0.01,2,1318,0.4338461458683014,1.9140534400939941,0.4415384531021118,1.913209319114685
wine,4,sampler,sgd,0.01,3,1360,0.436923086643219,1.916920781135559,0.446153849363327,1.9165230989456177
wine,4,sampler,sgd,0.01,4,1402,0.435384601354599,1.9157929420471191,0.4415384531021118,1.915302038192749
wine,4,sampler,sgd,0.01,5,1444,0.435384601354599,1.9149836301803589,0.4415384531021118,1.9143484830856323
wine,4,sampler,sgd,0.05,1,1276,0.435384601354599,1.9149062633514404,0.4415384531021118,1.9142615795135498
wine,4,sampler,sgd,0.05,2,1318,0.5076923370361328,1.9134094715118408,0.5153846144676208,1.9123966693878174
wine,4,sampler,sgd,0.05,3,1360,0.435384601354599,1.9154362678527832,0.4415384531021118,1.914884090423584
wine,4,sampler,sgd,0.05,4,1402,0.435384601354599,1.9142407178878784,0.4415384531021118,1.9134397506713867
wine,4,sampler,sgd,0.05,5,1444,0.4338461458683014,1.9137815237045288,0.4415384531021118,1.9128751754760742
wine,4,sampler,sgd,0.1,1,1276,0.5061538219451904,1.9135297536849976,0.4923076927661896,1.9125757217407227
wine,4,sampler,sgd,0.1,2,1318,0.48923078179359436,1.9131848812103271,0.5215384364128113,1.9121159315109253
wine,4,sampler,sgd,0.1,3,1360,0.4338461458683014,1.9137601852416992,0.4415384531021118,1.9128451347351074
wine,4,sampler,sgd,0.1,4,1402,0.47846153378486633,1.9133368730545044,0.5076923370361328,1.9123287200927734
wine,4,sampler,sgd,0.1,5,1444,0.48615384101867676,1.9132455587387085,0.5169230699539185,1.9122174978256226
wine,8,ffnn_0layer,adam,0.001,1,1276,0.48923078179359436,1.9154163599014282,0.48615384101867676,1.9149831533432007
wine,8,ffnn_0layer,adam,0.001,2,1318,0.48615384101867676,1.9154300689697266,0.48615384101867676,1.9149812459945679
wine,8,ffnn_0layer,adam,0.001,3,1360,0.48923078179359436,1.9154183864593506,0.48615384101867676,1.9149816036224365
wine,8,ffnn_0layer,adam,0.001,4,1402,0.48615384101867676,1.9154281616210938,0.48615384101867676,1.9149776697158813
wine,8,ffnn_0layer,adam,0.001,5,1444,0.48615384101867676,1.915425419807434,0.48615384101867676,1.9149751663208008
wine,8,ffnn_0layer,adam,0.005,1,1276,0.4923076927661896,1.915402889251709,0.48769229650497437,1.914998173713684
wine,8,ffnn_0layer,adam,0.005,2,1318,0.48769229650497437,1.9154173135757446,0.48615384101867676,1.9149715900421143
wine,8,ffnn_0layer,adam,0.005,3,1360,0.48769229650497437,1.9154071807861328,0.48769229650497437,1.9149855375289917
wine,8,ffnn_0layer,adam,0.005,4,1402,0.48615384101867676,1.9154146909713745,0.48615384101867676,1.9149733781814575
wine,8,ffnn_0layer,adam,0.005,5,1444,0.48615384101867676,1.9154213666915894,0.48615384101867676,1.9149757623672485
wine,8,ffnn_0layer,adam,0.01,1,1276,0.4969230890274048,1.9154011011123657,0.48769229650497437,1.9150015115737915
wine,8,ffnn_0layer,adam,0.01,2,1318,0.48461538553237915,1.9154108762741089,0.48615384101867676,1.9149688482284546
wine,8,ffnn_0layer,adam,0.01,3,1360,0.48769229650497437,1.9154020547866821,0.48769229650497437,1.9149689674377441
wine,8,ffnn_0layer,adam,0.01,4,1402,0.48923078179359436,1.9154095649719238,0.48615384101867676,1.9149861335754395
wine,8,ffnn_0layer,adam,0.01,5,1444,0.48769229650497437,1.915432095527649,0.48769229650497437,1.9149845838546753
wine,8,ffnn_0layer,adam,0.05,1,1276,0.48461538553237915,1.9153904914855957,0.48769229650497437,1.914957880973816
wine,8,ffnn_0layer,adam,0.05,2,1318,0.48615384101867676,1.9154245853424072,0.48153847455978394,1.9149969816207886
wine,8,ffnn_0layer,adam,0.05,3,1360,0.48923078179359436,1.9154409170150757,0.48769229650497437,1.9149812459945679
wine,8,ffnn_0layer,adam,0.05,4,1402,0.4953846037387848,1.9154223203659058,0.48307693004608154,1.9150187969207764
wine,8,ffnn_0layer,adam,0.05,5,1444,0.4984615445137024,1.9154373407363892,0.48923078179359436,1.9151490926742554
wine,8,ffnn_0layer,adam,0.1,1,1276,0.4923076927661896,1.9153767824172974,0.48615384101867676,1.9150242805480957
wine,8,ffnn_0layer,adam,0.1,2,1318,0.48461538553237915,1.9155656099319458,0.48153847455978394,1.9149960279464722
wine,8,ffnn_0layer,adam,0.1,3,1360,0.4938461482524872,1.9154555797576904,0.48769229650497437,1.9150593280792236
wine,8,ffnn_0layer,adam,0.1,4,1402,0.4953846037387848,1.9154255390167236,0.48615384101867676,1.914988398551941
wine,8,ffnn_0layer,adam,0.1,5,1444,0.4984615445137024,1.9154300689697266,0.4938461482524872,1.9151277542114258
wine,8,ffnn_0layer,sgd,0.001,1,1276,0.4446153938770294,1.9180389642715454,0.44769230484962463,1.9176381826400757
wine,8,ffnn_0layer,sgd,0.001,2,1318,0.45538461208343506,1.9173123836517334,0.47846153378486633,1.9165974855422974
wine,8,ffnn_0layer,sgd,0.001,3,1360,0.46000000834465027,1.9169824123382568,0.4723076820373535,1.916338324546814
wine,8,ffnn_0layer,sgd,0.001,4,1402,0.45692306756973267,1.9172440767288208,0.4738461673259735,1.9166053533554077
wine,8,ffnn_0layer,sgd,0.001,5,1444,0.4399999976158142,1.9181122779846191,0.44769230484962463,1.9176863431930542
wine,8,ffnn_0layer,sgd,0.005,1,1276,0.4446153938770294,1.918027400970459,0.44769230484962463,1.9176217317581177
wine,8,ffnn_0layer,sgd,0.005,2,1318,0.45846155285835266,1.917275071144104,0.4723076820373535,1.9165610074996948
wine,8,ffnn_0layer,sgd,0.005,3,1360,0.46000000834465027,1.9169546365737915,0.4723076820373535,1.9163166284561157
wine,8,ffnn_0layer,sgd,0.005,4,1402,0.45692306756973267,1.917201042175293,0.4707692265510559,1.9165587425231934
wine,8,ffnn_0layer,sgd,0.005,5,1444,0.4399999976158142,1.918102502822876,0.44769230484962463,1.9176721572875977
wine,8,ffnn_0layer,sgd,0.01,1,1276,0.446153849363327,1.918012261390686,0.44769230484962463,1.9175983667373657
wine,8,ffnn_0layer,sgd,0.01,2,1318,0.45692306756973267,1.9172308444976807,0.4723076820373535,1.9165196418762207
wine,8,ffnn_0layer,sgd,0.01,3,1360,0.4630769193172455,1.9169220924377441,0.4738461673259735,1.916292428970337
wine,8,ffnn_0layer,sgd,0.01,4,1402,0.4630769193172455,1.9171494245529175,0.4738461673259735,1.916504979133606
wine,8,ffnn_0layer,sgd,0.01,5,1444,0.4399999976158142,1.9180892705917358,0.44769230484962463,1.9176536798477173
wine,8,ffnn_0layer,sgd,0.05,1,1276,0.446153849363327,1.9178433418273926,0.45230770111083984,1.9173294305801392
wine,8,ffnn_0layer,sgd,0.05,2,1318,0.4630769193172455,1.9169902801513672,0.4769230782985687,1.9163262844085693
wine,8,ffnn_0layer,sgd,0.05,3,1360,0.4707692265510559,1.9167401790618896,0.4769230782985687,1.916174292564392
wine,8,ffnn_0layer,sgd,0.05,4,1402,0.4692307710647583,1.9168659448623657,0.4769230782985687,1.9162441492080688
wine,8,ffnn_0layer,sgd,0.05,5,1444,0.4415384531021118,1.917948842048645,0.44769230484962463,1.917439579963684
wine,8,ffnn_0layer,sgd,0.1,1,1276,0.45692306756973267,1.9173502922058105,0.4753846228122711,1.9166680574417114
wine,8,ffnn_0layer,sgd,0.1,2,1318,0.4676923155784607,1.9168682098388672,0.47999998927116394,1.9162575006484985
wine,8,ffnn_0layer,sgd,0.1,3,1360,0.47999998927116394,1.9165953397750854,0.48153847455978394,1.916088342666626
wine,8,ffnn_0layer,sgd,0.1,4,1402,0.4769230782985687,1.916728138923645,0.48153847455978394,1.916144609451294
wine,8,ffnn_0layer,sgd,0.1,5,1444,0.44769230484962463,1.917574167251587,0.4630769193172455,1.9168962240219116
wine,8,sampler,adam,0.001,1,1276,0.48615384101867676,1.9154313802719116,0.48615384101867676,1.9149831533432007
wine,8,sampler,adam,0.001,2,1318,0.48769229650497437,1.9154385328292847,0.48615384101867676,1.914984941482544
wine,8,sampler,adam,0.001,3,1360,0.48615384101867676,1.9154313802719116,0.48615384101867676,1.9149839878082275
wine,8,sampler,adam,0.001,4,1402,0.48769229650497437,1.9154388904571533,0.48615384101867676,1.9149832725524902
wine,8,sampler,adam,0.001,5,1444,0.48615384101867676,1.9154342412948608,0.48615384101867676,1.9149806499481201
wine,8,sampler,adam,0.005,1,1276,0.48923078179359436,1.915405035018921,0.48923078179359436,1.9149913787841797
wine,8,sampler,adam,0.005,2,1318,0.48615384101867676,1.915424108505249,0.48769229650497437,1.914976716041565
wine,8,sampler,adam,0.005,3,1360,0.48923078179359436,1.9154118299484253,0.48923078179359436,1.9149855375289917
wine,8,sampler,adam,0.005,4,1402,0.48769229650497437,1.9154205322265625,0.48615384101867676,1.9149737358093262
wine,8,sampler,adam,0.005,5,1444,0.48769229650497437,1.9154208898544312,0.48769229650497437,1.9149737358093262
wine,8,sampler,adam,0.01,1,1276,0.4923076927661896,1.915402889251709,0.48769229650497437,1.914997935295105
wine,8,sampler,adam,0.01,2,1318,0.48769229650497437,1.9154173135757446,0.48615384101867676,1.9149715900421143
wine,8,sampler,adam,0.01,3,1360,0.48769229650497437,1.9154071807861328,0.48769229650497437,1.9149855375289917
wine,8,sampler,adam,0.01,4,1402,0.48615384101867676,1.9154146909713745,0.48615384101867676,1.9149733781814575
wine,8,sampler,adam,0.01,5,1444,0.48615384101867676,1.9154213666915894,0.48615384101867676,1.9149757623672485
wine,8,sampler,adam,0.05,1,1276,0.4969230890274048,1.9154112339019775,0.49076923727989197,1.915027379989624
wine,8,sampler,adam,0.05,2,1318,0.48461538553237915,1.9154199361801147,0.48615384101867676,1.914976954460144
wine,8,sampler,adam,0.05,3,1360,0.48307693004608154,1.9154404401779175,0.48769229650497437,1.9149565696716309
wine,8,sampler,adam,0.05,4,1402,0.4923076927661896,1.9154068231582642,0.48461538553237915,1.9150193929672241
wine,8,sampler,adam,0.05,5,1444,0.4953846037387848,1.915414810180664,0.48769229650497437,1.9150159358978271
wine,8,sampler,adam,0.1,1,1276,0.48461538553237915,1.9153904914855957,0.48769229650497437,1.914957880973816
wine,8,sampler,adam,0.1,2,1318,0.48615384101867676,1.9154245853424072,0.48153847455978394,1.9149969816207886
wine,8,sampler,adam,0.1,3,1360,0.48923078179359436,1.9154409170150757,0.48769229650497437,1.9149812459945679
