dataset,depth,approach,run_idx,seed,test_acc,test_ce,val_acc,val_ce
glass,9,sampler,3,1360,0.7727273106575012,1.7248167991638184,0.4761904776096344,1.7480367422103882
glass,9,sampler,4,1402,0.7727273106575012,1.724815845489502,0.4761904776096344,1.7481894493103027
glass,9,sampler,5,1444,0.7727273106575012,1.724481463432312,0.4761904776096344,1.7480906248092651
vehicle,4,ffnn_0layer_bias,1,1276,0.47058823704719543,1.37139892578125,0.48235294222831726,1.3674671649932861
vehicle,4,ffnn_0layer_bias,2,1318,0.47058823704719543,1.3715304136276245,0.48235294222831726,1.3677135705947876
vehicle,4,ffnn_0layer_bias,3,1360,0.47058823704719543,1.371442198753357,0.48235294222831726,1.3674604892730713
vehicle,4,ffnn_0layer_bias,4,1402,0.47058823704719543,1.3713951110839844,0.4941176474094391,1.3676798343658447
vehicle,4,ffnn_0layer_bias,5,1444,0.47058823704719543,1.371516227722168,0.48235294222831726,1.3675298690795898
vehicle,4,ffnn_0layer_nobias,1,1276,0.5176470875740051,1.3656198978424072,0.5764706134796143,1.3553074598312378
vehicle,4,ffnn_0layer_nobias,2,1318,0.5176470875740051,1.365604043006897,0.5882353186607361,1.3553245067596436
vehicle,4,ffnn_0layer_nobias,3,1360,0.47058823704719543,1.3658597469329834,0.6000000238418579,1.3545843362808228
vehicle,4,ffnn_0layer_nobias,4,1402,0.48235294222831726,1.365869164466858,0.5882353186607361,1.3546570539474487
vehicle,4,ffnn_0layer_nobias,5,1444,0.5176470875740051,1.3656197786331177,0.5882353186607361,1.355331540107727
vehicle,4,sampler,1,1276,0.5176470875740051,1.365620732307434,0.5764706134796143,1.3553082942962646
vehicle,4,sampler,2,1318,0.5176470875740051,1.365606427192688,0.5882353186607361,1.3553279638290405
vehicle,4,sampler,3,1360,0.5176470875740051,1.3656023740768433,0.5764706134796143,1.355312705039978
vehicle,4,sampler,4,1402,0.5176470875740051,1.365617275238037,0.5882353186607361,1.3553732633590698
vehicle,4,sampler,5,1444,0.5176470875740051,1.3656196594238281,0.5882353186607361,1.355331301689148
vehicle,8,ffnn_0layer_bias,1,1276,0.529411792755127,1.356173038482666,0.6470588445663452,1.3403222560882568
vehicle,8,ffnn_0layer_bias,2,1318,0.5176470875740051,1.3561667203903198,0.6352941393852234,1.3404639959335327
vehicle,8,ffnn_0layer_bias,3,1360,0.5176470875740051,1.3560433387756348,0.6352941393852234,1.339931845664978
vehicle,8,ffnn_0layer_bias,4,1402,0.5176470875740051,1.355725884437561,0.658823549747467,1.3396883010864258
vehicle,8,ffnn_0layer_bias,5,1444,0.5411764979362488,1.3568905591964722,0.658823549747467,1.3406816720962524
vehicle,8,ffnn_0layer_nobias,1,1276,0.529411792755127,1.3561679124832153,0.6470588445663452,1.340236783027649
vehicle,8,ffnn_0layer_nobias,2,1318,0.5176470875740051,1.3560110330581665,0.6470588445663452,1.340138554573059
vehicle,8,ffnn_0layer_nobias,3,1360,0.5176470875740051,1.3559798002243042,0.6470588445663452,1.339896321296692
vehicle,8,ffnn_0layer_nobias,4,1402,0.5176470875740051,1.3560038805007935,0.658823549747467,1.3397634029388428
vehicle,8,ffnn_0layer_nobias,5,1444,0.529411792755127,1.3566526174545288,0.6470588445663452,1.340443730354309
vehicle,8,sampler,1,1276,0.529411792755127,1.3561733961105347,0.6470588445663452,1.340238332748413
vehicle,8,sampler,2,1318,0.5176470875740051,1.3560093641281128,0.6470588445663452,1.3401381969451904
vehicle,8,sampler,3,1360,0.5176470875740051,1.3559801578521729,0.6470588445663452,1.339896321296692
vehicle,8,sampler,4,1402,0.5176470875740051,1.3560041189193726,0.658823549747467,1.3397634029388428
vehicle,8,sampler,5,1444,0.529411792755127,1.356658935546875,0.6470588445663452,1.3404451608657837
vehicle,12,ffnn_0layer_bias,1,1276,0.529411792755127,1.3468502759933472,0.6705882549285889,1.3313509225845337
vehicle,12,ffnn_0layer_bias,2,1318,0.529411792755127,1.3468989133834839,0.6705882549285889,1.331383228302002
vehicle,12,ffnn_0layer_bias,3,1360,0.529411792755127,1.3469958305358887,0.6705882549285889,1.3315010070800781
vehicle,12,ffnn_0layer_bias,4,1402,0.5176470875740051,1.3466728925704956,0.6705882549285889,1.3311506509780884
vehicle,12,ffnn_0layer_bias,5,1444,0.5176470875740051,1.3469395637512207,0.6705882549285889,1.3314228057861328
vehicle,12,ffnn_0layer_nobias,1,1276,0.529411792755127,1.3467644453048706,0.6705882549285889,1.3312208652496338
vehicle,12,ffnn_0layer_nobias,2,1318,0.5176470875740051,1.348781704902649,0.6235294342041016,1.3332453966140747
vehicle,12,ffnn_0layer_nobias,3,1360,0.5058823823928833,1.349035382270813,0.6352941393852234,1.3335026502609253
vehicle,12,ffnn_0layer_nobias,4,1402,0.5176470875740051,1.348841905593872,0.6235294342041016,1.3331440687179565
vehicle,12,ffnn_0layer_nobias,5,1444,0.5058823823928833,1.3478617668151855,0.658823549747467,1.3321281671524048
vehicle,12,sampler,1,1276,0.529411792755127,1.3467768430709839,0.6705882549285889,1.3312262296676636
vehicle,12,sampler,2,1318,0.5176470875740051,1.3487796783447266,0.6235294342041016,1.3332433700561523
vehicle,12,sampler,3,1360,0.5176470875740051,1.3477184772491455,0.658823549747467,1.3318959474563599
vehicle,12,sampler,4,1402,0.529411792755127,1.3471049070358276,0.6705882549285889,1.3312426805496216
vehicle,12,sampler,5,1444,0.5058823823928833,1.3478572368621826,0.658823549747467,1.332123875617981
egg,4,ffnn_0layer_bias,1,1276,0.5667557120323181,0.6899813413619995,0.5273698568344116,0.6920331716537476
egg,4,ffnn_0layer_bias,2,1318,0.5667557120323181,0.6899813413619995,0.5273698568344116,0.6920328736305237
egg,4,ffnn_0layer_bias,3,1360,0.5667557120323181,0.6899812817573547,0.5273698568344116,0.692033052444458
egg,4,ffnn_0layer_bias,4,1402,0.5667557120323181,0.6899821758270264,0.5273698568344116,0.6920340657234192
egg,4,ffnn_0layer_bias,5,1444,0.5667557120323181,0.6899811625480652,0.5273698568344116,0.6920329928398132
egg,4,ffnn_0layer_nobias,1,1276,0.5667557120323181,0.6899904012680054,0.5273698568344116,0.6920466423034668
egg,4,ffnn_0layer_nobias,2,1318,0.5667557120323181,0.6899904608726501,0.5273698568344116,0.6920467615127563
egg,4,ffnn_0layer_nobias,3,1360,0.5667557120323181,0.6899904608726501,0.5273698568344116,0.6920467615127563
egg,4,ffnn_0layer_nobias,4,1402,0.5667557120323181,0.6899904012680054,0.5273698568344116,0.6920466423034668
egg,4,ffnn_0layer_nobias,5,1444,0.5667557120323181,0.6899904012680054,0.5273698568344116,0.6920466423034668
egg,4,sampler,1,1276,0.5667557120323181,0.6899904012680054,0.5273698568344116,0.6920466423034668
egg,4,sampler,2,1318,0.5667557120323181,0.6899904608726501,0.5273698568344116,0.6920467615127563
egg,4,sampler,3,1360,0.5667557120323181,0.6899904608726501,0.5273698568344116,0.6920466423034668
egg,4,sampler,4,1402,0.5667557120323181,0.6899904012680054,0.5273698568344116,0.6920466423034668
egg,4,sampler,5,1444,0.5667557120323181,0.6899904608726501,0.5273698568344116,0.6920466423034668
egg,8,ffnn_0layer_bias,1,1276,0.5667557120323181,0.6899858713150024,0.5273698568344116,0.6920390129089355
egg,8,ffnn_0layer_bias,2,1318,0.5667557120323181,0.6899858117103577,0.5273698568344116,0.6920389533042908
egg,8,ffnn_0layer_bias,3,1360,0.5667557120323181,0.6899858713150024,0.5273698568344116,0.6920390129089355
egg,8,ffnn_0layer_bias,4,1402,0.5667557120323181,0.689985990524292,0.5273698568344116,0.6920390725135803
egg,8,ffnn_0layer_bias,5,1444,0.5667557120323181,0.689985990524292,0.5273698568344116,0.6920390129089355
egg,8,ffnn_0layer_nobias,1,1276,0.5667557120323181,0.6899858713150024,0.5273698568344116,0.6920390129089355
egg,8,ffnn_0layer_nobias,2,1318,0.5667557120323181,0.6899858713150024,0.5273698568344116,0.6920390129089355
egg,8,ffnn_0layer_nobias,3,1360,0.5667557120323181,0.6899858713150024,0.5273698568344116,0.6920390129089355
egg,8,ffnn_0layer_nobias,4,1402,0.5667557120323181,0.6899858713150024,0.5273698568344116,0.6920390129089355
egg,8,ffnn_0layer_nobias,5,1444,0.5667557120323181,0.6899858713150024,0.5273698568344116,0.6920390129089355
egg,8,sampler,1,1276,0.5667557120323181,0.6899858713150024,0.5273698568344116,0.6920390129089355
egg,8,sampler,2,1318,0.5667557120323181,0.6899858713150024,0.5273698568344116,0.6920389533042908
egg,8,sampler,3,1360,0.5667557120323181,0.6899858713150024,0.5273698568344116,0.6920390129089355
egg,8,sampler,4,1402,0.5667557120323181,0.6899858713150024,0.5273698568344116,0.6920390129089355
egg,8,sampler,5,1444,0.5667557120323181,0.6899858713150024,0.5273698568344116,0.6920390725135803
egg,12,ffnn_0layer_bias,1,1276,0.5667557120323181,0.6899815201759338,0.5273698568344116,0.6920356154441833
egg,12,ffnn_0layer_bias,2,1318,0.5667557120323181,0.6899815797805786,0.5273698568344116,0.6920356750488281
egg,12,ffnn_0layer_bias,3,1360,0.5667557120323181,0.6899815797805786,0.5273698568344116,0.6920356154441833
egg,12,ffnn_0layer_bias,4,1402,0.5667557120323181,0.6899815797805786,0.5273698568344116,0.6920356750488281
egg,12,ffnn_0layer_bias,5,1444,0.5667557120323181,0.6899815201759338,0.5273698568344116,0.6920356750488281
egg,12,ffnn_0layer_nobias,1,1276,0.5667557120323181,0.6899815201759338,0.5273698568344116,0.6920354962348938
egg,12,ffnn_0layer_nobias,2,1318,0.5667557120323181,0.6899815797805786,0.5273698568344116,0.6920354962348938
egg,12,ffnn_0layer_nobias,3,1360,0.5667557120323181,0.6899815797805786,0.5273698568344116,0.6920356154441833
egg,12,ffnn_0layer_nobias,4,1402,0.5667557120323181,0.6899815797805786,0.5273698568344116,0.6920356154441833
egg,12,ffnn_0layer_nobias,5,1444,0.5667557120323181,0.6899816393852234,0.5273698568344116,0.6920357346534729
egg,12,sampler,1,1276,0.5667557120323181,0.6899815201759338,0.5273698568344116,0.6920354962348938
egg,12,sampler,2,1318,0.5667557120323181,0.6899815797805786,0.5273698568344116,0.6920356154441833
egg,12,sampler,3,1360,0.5667557120323181,0.6899815201759338,0.5273698568344116,0.6920354962348938
egg,12,sampler,4,1402,0.5667557120323181,0.6899815797805786,0.5273698568344116,0.6920356154441833
egg,12,sampler,5,1444,0.5667557120323181,0.6899816393852234,0.5273698568344116,0.6920357346534729
